snapshot_date,ing_id,consumed_packages,cumulative_consumption_flow
2023-07-22,ing048,5,122
2023-07-23,ing048,15,137
2023-07-24,ing048,6,143
2023-07-25,ing048,9,152
2023-07-26,ing048,11,163
2023-07-27,ing048,9,172
2023-07-28,ing048,2,174
2023-07-29,ing048,6,180
2023-07-30,ing048,1,181
2023-07-31,ing048,6,187
2023-08-01,ing048,3,3
2023-08-02,ing048,5,8
2023-08-04,ing048,6,14
2023-08-05,ing048,1,15
2023-08-07,ing048,3,18
2023-08-08,ing048,5,23
2023-08-09,ing048,10,33
2023-08-10,ing048,4,37
2023-08-11,ing048,1,38
2023-08-12,ing048,12,50
2023-08-14,ing048,1,51
2023-08-15,ing048,7,58
2023-08-16,ing048,1,59
2023-08-17,ing048,2,61
2023-08-19,ing048,9,70
2023-08-20,ing048,5,75
2023-08-23,ing048,6,81
2023-08-24,ing048,1,82
2023-08-25,ing048,3,85
2023-08-26,ing048,3,88
2023-08-27,ing048,1,89
2023-08-28,ing048,18,107
2023-08-30,ing048,6,113
2023-08-31,ing048,10,123
2023-09-01,ing048,11,11
2023-09-02,ing048,9,20
2023-09-03,ing048,3,23
2023-09-04,ing048,8,31
2023-09-05,ing048,7,38
2023-09-06,ing048,7,45
2023-09-07,ing048,9,54
2023-09-08,ing048,8,62
2023-09-09,ing048,10,72
2023-09-10,ing048,3,75
2023-09-11,ing048,2,77
2023-09-12,ing048,2,79
2023-09-13,ing048,5,84
2023-09-15,ing048,10,94
2023-09-16,ing048,6,100
2023-09-17,ing048,2,102
2023-09-18,ing048,6,108
2023-09-19,ing048,4,112
2023-09-20,ing048,10,122
2023-09-21,ing048,14,136
2023-09-22,ing048,7,143
2023-09-24,ing048,6,149
2023-09-25,ing048,3,152
2023-09-26,ing048,4,156
2023-09-27,ing048,8,164
2023-09-28,ing048,12,176
2023-09-30,ing048,12,188
2023-10-01,ing048,10,10
2023-10-02,ing048,9,19
2023-10-03,ing048,13,32
2023-10-04,ing048,4,36
2023-10-05,ing048,20,56
2023-10-07,ing048,4,60
2023-10-08,ing048,6,66
2023-10-09,ing048,11,77
2023-10-10,ing048,7,84
2023-10-11,ing048,2,86
2023-10-13,ing048,3,89
2023-10-14,ing048,1,90
2023-10-15,ing048,5,95
2023-10-16,ing048,4,99
2023-10-17,ing048,4,103
2023-10-18,ing048,7,110
2023-10-19,ing048,4,114
2023-10-20,ing048,3,117
2023-10-24,ing048,2,119
2023-10-25,ing048,4,123
2023-10-26,ing048,4,127
2023-10-27,ing048,2,129
2023-10-29,ing048,3,132
2023-10-30,ing048,5,137
2023-10-31,ing048,3,140
2023-11-01,ing048,10,10
2023-11-02,ing048,11,21
2023-11-03,ing048,3,24
2023-11-04,ing048,4,28
2023-11-05,ing048,10,38
2023-11-06,ing048,5,43
2023-11-07,ing048,4,47
2023-11-08,ing048,6,53
2023-11-10,ing048,5,58
2023-11-11,ing048,1,59
2023-11-12,ing048,6,65
2023-11-13,ing048,8,73
2023-11-14,ing048,3,76
2023-11-15,ing048,7,83
2023-11-16,ing048,4,87
2023-11-17,ing048,1,88
2023-11-18,ing048,13,101
2023-11-19,ing048,3,104
2023-11-21,ing048,6,110
2023-11-22,ing048,4,114
2023-11-23,ing048,2,116
2023-11-24,ing048,3,119
2023-11-26,ing048,9,128
2023-11-28,ing048,2,130
2023-11-29,ing048,6,136
2023-11-30,ing048,6,142
2023-12-01,ing048,1,1
2023-12-02,ing048,3,4
2023-12-03,ing048,7,11
2023-12-04,ing048,6,17
2023-12-05,ing048,9,26
2023-12-06,ing048,7,33
2023-12-07,ing048,4,37
2023-12-08,ing048,5,42
2023-12-09,ing048,5,47
2023-12-10,ing048,6,53
2023-12-11,ing048,3,56
2023-12-12,ing048,5,61
2023-12-13,ing048,4,65
2023-12-14,ing048,5,70
2023-12-15,ing048,3,73
2023-12-17,ing048,11,84
2023-12-18,ing048,2,86
2023-12-19,ing048,7,93
2023-12-20,ing048,4,97
2023-12-21,ing048,2,99
2023-12-22,ing048,8,107
2023-12-23,ing048,5,112
2023-12-24,ing048,4,116
2023-12-26,ing048,2,118
2023-12-27,ing048,11,129
2023-12-30,ing048,9,138
2023-12-31,ing048,2,140
2024-01-01,ing048,6,6
2024-01-02,ing048,1,7
2024-01-03,ing048,9,16
2024-01-04,ing048,2,18
2024-01-05,ing048,3,21
2024-01-06,ing048,7,28
2024-01-07,ing048,3,31
2024-01-08,ing048,3,34
2024-01-09,ing048,4,38
2024-01-10,ing048,2,40
2024-01-11,ing048,5,45
2024-01-13,ing048,7,52
2024-01-14,ing048,6,58
2024-01-15,ing048,3,61
2024-01-16,ing048,7,68
2024-01-17,ing048,4,72
2024-01-18,ing048,1,73
2024-01-19,ing048,3,76
2024-01-20,ing048,5,81
2024-01-21,ing048,1,82
2024-01-22,ing048,17,99
2024-01-23,ing048,2,101
2024-01-24,ing048,4,105
2024-01-25,ing048,7,112
2024-01-27,ing048,4,116
2024-01-28,ing048,4,120
2024-01-29,ing048,9,129
2024-01-30,ing048,11,140
2024-01-31,ing048,9,149
2024-02-01,ing048,6,6
2024-02-02,ing048,4,10
2024-02-03,ing048,9,19
2024-02-04,ing048,2,21
2024-02-05,ing048,6,27
2024-02-06,ing048,5,32
2024-02-11,ing048,3,35
2024-02-12,ing048,1,36
2024-02-15,ing048,1,37
2024-02-16,ing048,2,39
2024-02-17,ing048,5,44
2024-02-20,ing048,14,58
2024-02-21,ing048,1,59
2024-02-22,ing048,5,64
2024-02-23,ing048,1,65
2024-02-24,ing048,6,71
2024-02-25,ing048,16,87
2024-02-29,ing048,8,95
2024-03-01,ing048,4,4
2024-03-02,ing048,7,11
2024-03-04,ing048,7,18
2024-03-05,ing048,4,22
2024-03-08,ing048,10,32
2024-03-09,ing048,15,47
2024-03-10,ing048,2,49
2024-03-12,ing048,5,54
2024-03-13,ing048,5,59
2024-03-14,ing048,5,64
2024-03-15,ing048,3,67
2024-03-16,ing048,4,71
2024-03-17,ing048,8,79
2024-03-18,ing048,3,82
2024-03-20,ing048,3,85
2024-03-21,ing048,6,91
2024-03-22,ing048,3,94
2024-03-24,ing048,12,106
2024-03-25,ing048,6,112
2024-03-27,ing048,8,120
2024-03-28,ing048,3,123
2024-03-29,ing048,5,128
2024-03-30,ing048,6,134
2024-03-31,ing048,3,137
2024-04-01,ing048,3,3
2024-04-02,ing048,8,11
2024-04-03,ing048,10,21
2024-04-05,ing048,4,25
2024-04-06,ing048,6,31
2024-04-07,ing048,3,34
2024-04-08,ing048,7,41
2024-04-09,ing048,3,44
2024-04-10,ing048,7,51
2024-04-11,ing048,7,58
2024-04-12,ing048,4,62
2024-04-14,ing048,2,64
2024-04-16,ing048,2,66
2024-04-17,ing048,7,73
2024-04-18,ing048,3,76
2024-04-19,ing048,5,81
2024-04-20,ing048,4,85
2024-04-21,ing048,15,100
2024-04-23,ing048,6,106
2024-04-24,ing048,10,116
2024-04-25,ing048,9,125
2024-04-26,ing048,9,134
2024-04-27,ing048,4,138
2024-04-28,ing048,2,140
2024-05-02,ing048,3,3
2024-05-04,ing048,1,4
2024-05-05,ing048,4,8
2024-05-06,ing048,3,11
2024-05-07,ing048,4,15
2024-05-08,ing048,6,21
2024-05-09,ing048,8,29
2024-05-10,ing048,10,39
2024-05-11,ing048,5,44
2024-05-12,ing048,3,47
2024-05-13,ing048,3,50
2024-05-14,ing048,5,55
2024-05-16,ing048,6,61
2024-05-17,ing048,2,63
2024-05-18,ing048,2,65
2024-05-21,ing048,7,72
2024-05-22,ing048,3,75
2024-05-23,ing048,3,78
2024-05-24,ing048,1,79
2024-05-25,ing048,8,87
2024-05-26,ing048,6,93
2024-05-27,ing048,6,99
2024-05-28,ing048,4,103
2024-05-29,ing048,1,104
2024-05-31,ing048,5,109
2024-06-02,ing048,6,6
2024-06-03,ing048,2,8
2024-06-07,ing048,1,9
2024-06-08,ing048,4,13
2024-06-09,ing048,6,19
2024-06-11,ing048,4,23
2024-06-14,ing048,5,28
2024-06-15,ing048,7,35
2024-06-16,ing048,10,45
2024-06-18,ing048,3,48
2024-06-19,ing048,1,49
2024-06-20,ing048,3,52
2024-06-21,ing048,3,55
2024-06-22,ing048,4,59
2024-06-24,ing048,4,63
2024-06-25,ing048,4,67
2024-06-28,ing048,11,78
2024-07-01,ing048,4,4
2024-07-02,ing048,4,8
2024-07-03,ing048,6,14
2024-07-04,ing048,4,18
2024-07-05,ing048,3,21
2024-07-07,ing048,6,27
2024-07-08,ing048,5,32
2024-07-09,ing048,9,41
2024-07-10,ing048,4,45
2024-07-11,ing048,12,57
2024-07-12,ing048,3,60
2024-07-13,ing048,2,62
2024-07-14,ing048,1,63
2024-07-16,ing048,3,66
2024-07-17,ing048,1,67
2024-07-18,ing048,1,68
2024-07-20,ing048,3,71
2024-07-21,ing048,8,79
2024-07-23,ing048,12,91
2024-07-24,ing048,6,97
2024-07-26,ing048,9,106
2024-07-27,ing048,5,111
2024-07-28,ing048,5,116
2024-07-30,ing048,5,121
2024-07-31,ing048,7,128
2024-08-01,ing048,7,7
2024-08-02,ing048,13,20
2024-08-03,ing048,10,30
2024-08-05,ing048,1,31
2024-08-07,ing048,7,38
2024-08-08,ing048,2,40
2024-08-09,ing048,6,46
2024-08-10,ing048,3,49
2024-08-11,ing048,5,54
2024-08-13,ing048,10,64
2024-08-14,ing048,7,71
2024-08-15,ing048,2,73
2024-08-16,ing048,4,77
2024-08-17,ing048,7,84
2024-08-18,ing048,5,89
2024-08-19,ing048,8,97
2024-08-20,ing048,4,101
2024-08-21,ing048,4,105
2024-08-22,ing048,1,106
2024-08-23,ing048,2,108
2024-08-24,ing048,3,111
2024-08-25,ing048,2,113
2024-08-26,ing048,5,118
2024-08-27,ing048,12,130
2024-08-28,ing048,3,133
2024-08-30,ing048,8,141
2024-08-31,ing048,3,144
2024-09-01,ing048,4,4
2024-09-02,ing048,2,6
2024-09-04,ing048,7,13
2024-09-05,ing048,10,23
2024-09-06,ing048,4,27
2024-09-07,ing048,3,30
2024-09-08,ing048,2,32
2024-09-09,ing048,2,34
2024-09-10,ing048,4,38
2024-09-12,ing048,7,45
2024-09-13,ing048,1,46
2024-09-14,ing048,11,57
2024-09-15,ing048,7,64
2024-09-16,ing048,12,76
2024-09-17,ing048,1,77
2024-09-18,ing048,2,79
2024-09-19,ing048,3,82
2024-09-20,ing048,6,88
2024-09-21,ing048,1,89
2024-09-23,ing048,1,90
2024-09-24,ing048,8,98
2024-09-26,ing048,12,110
2024-09-28,ing048,4,114
2024-09-29,ing048,3,117
2024-09-30,ing048,4,121
2024-10-01,ing048,5,5
2024-10-02,ing048,9,14
2024-10-04,ing048,8,22
2024-10-05,ing048,3,25
2024-10-06,ing048,1,26
2024-10-07,ing048,2,28
2024-10-08,ing048,5,33
2024-10-09,ing048,12,45
2024-10-10,ing048,1,46
2024-10-11,ing048,9,55
2024-10-12,ing048,1,56
2024-10-13,ing048,7,63
2024-10-15,ing048,6,69
2024-10-16,ing048,8,77
2024-10-17,ing048,5,82
2024-10-18,ing048,2,84
2024-10-19,ing048,9,93
2024-10-20,ing048,1,94
2024-10-21,ing048,4,98
2024-10-22,ing048,4,102
2024-10-23,ing048,4,106
2024-10-24,ing048,6,112
2024-10-25,ing048,7,119
2024-10-26,ing048,6,125
2024-10-27,ing048,6,131
2024-10-28,ing048,8,139
2024-10-29,ing048,2,141
2024-10-30,ing048,9,150
2024-10-31,ing048,6,156
2024-11-01,ing048,4,4
2024-11-02,ing048,3,7
2024-11-03,ing048,5,12
2024-11-05,ing048,5,17
2024-11-06,ing048,5,22
2024-11-07,ing048,4,26
2024-11-08,ing048,3,29
2024-11-10,ing048,7,36
2024-11-11,ing048,1,37
2024-11-12,ing048,5,42
2024-11-13,ing048,3,45
2024-11-14,ing048,6,51
2024-11-16,ing048,5,56
2024-11-17,ing048,8,64
2024-11-18,ing048,10,74
2024-11-19,ing048,6,80
2024-11-20,ing048,8,88
2024-11-22,ing048,11,99
2024-11-24,ing048,2,101
2024-11-25,ing048,3,104
2024-11-26,ing048,1,105
2024-11-28,ing048,3,108
2024-11-29,ing048,7,115
2024-11-30,ing048,4,119
2024-12-01,ing048,7,7
2024-12-02,ing048,9,16
2024-12-03,ing048,1,17
2024-12-05,ing048,4,21
2024-12-07,ing048,7,28
2024-12-08,ing048,6,34
2024-12-10,ing048,1,35
2024-12-11,ing048,1,36
2024-12-12,ing048,3,39
2024-12-13,ing048,4,43
2024-12-14,ing048,2,45
2024-12-15,ing048,1,46
2024-12-16,ing048,4,50
2024-12-17,ing048,3,53
2024-12-18,ing048,2,55
2024-12-19,ing048,6,61
2024-12-20,ing048,4,65
2024-12-21,ing048,8,73
2024-12-22,ing048,11,84
2024-12-23,ing048,13,97
2024-12-24,ing048,6,103
2024-12-26,ing048,3,106
2024-12-27,ing048,2,108
2024-12-28,ing048,10,118
2024-12-29,ing048,3,121
2024-12-30,ing048,3,124
2024-12-31,ing048,12,136
2025-01-01,ing048,5,5
2025-01-02,ing048,3,8
2025-01-03,ing048,7,15
2025-01-04,ing048,2,17
2025-01-05,ing048,5,22
2025-01-06,ing048,11,33
2025-01-07,ing048,5,38
2025-01-08,ing048,7,45
2025-01-11,ing048,7,52
2025-01-12,ing048,3,55
2025-01-15,ing048,1,56
2025-01-16,ing048,1,57
2025-01-17,ing048,9,66
2025-01-18,ing048,4,70
2025-01-19,ing048,4,74
2025-01-20,ing048,9,83
2025-01-21,ing048,4,87
2025-01-22,ing048,2,89
2025-01-23,ing048,6,95
2025-01-25,ing048,11,106
2025-01-26,ing048,1,107
2025-01-27,ing048,10,117
2025-01-28,ing048,7,124
2025-01-29,ing048,2,126
2025-01-30,ing048,4,130
2025-01-31,ing048,4,134
2025-02-02,ing048,4,4
2025-02-03,ing048,2,6
2025-02-04,ing048,2,8
2025-02-05,ing048,17,25
2025-02-07,ing048,10,35
2025-02-08,ing048,7,42
2025-02-09,ing048,5,47
2025-02-10,ing048,7,54
2025-02-11,ing048,7,61
2025-02-12,ing048,12,73
2025-02-13,ing048,8,81
2025-02-15,ing048,3,84
2025-02-17,ing048,3,87
2025-02-18,ing048,13,100
2025-02-19,ing048,8,108
2025-02-21,ing048,1,109
2025-02-22,ing048,6,115
2025-02-23,ing048,5,120
2025-02-24,ing048,9,129
2025-02-25,ing048,6,135
2025-02-26,ing048,1,136
2025-02-28,ing048,10,146
2025-03-02,ing048,6,6
2025-03-03,ing048,5,11
2025-03-04,ing048,8,19
2025-03-05,ing048,2,21
2025-03-06,ing048,6,27
2025-03-08,ing048,7,34
2025-03-09,ing048,4,38
2025-03-10,ing048,1,39
2025-03-11,ing048,3,42
2025-03-12,ing048,5,47
2025-03-14,ing048,8,55
2025-03-15,ing048,2,57
2025-03-17,ing048,1,58
2025-03-18,ing048,10,68
2025-03-19,ing048,3,71
2025-03-20,ing048,3,74
2025-03-21,ing048,8,82
2025-03-22,ing048,4,86
2025-03-23,ing048,8,94
2025-03-24,ing048,6,100
2025-03-25,ing048,5,105
2025-03-26,ing048,3,108
2025-03-27,ing048,3,111
2025-03-28,ing048,6,117
2025-03-29,ing048,8,125
2025-03-30,ing048,3,128
2025-03-31,ing048,4,132
2025-04-01,ing048,3,3
2025-04-02,ing048,3,6
2025-04-03,ing048,1,7
2025-04-04,ing048,6,13
2025-04-05,ing048,3,16
2025-04-06,ing048,5,21
2025-04-07,ing048,3,24
2025-04-08,ing048,8,32
2025-04-09,ing048,8,40
2025-04-10,ing048,10,50
2025-04-12,ing048,11,61
2025-04-13,ing048,2,63
2025-04-14,ing048,4,67
2025-04-15,ing048,10,77
2025-04-17,ing048,3,80
2025-04-18,ing048,4,84
2025-04-19,ing048,4,88
2025-04-20,ing048,3,91
2025-04-21,ing048,3,94
2025-04-24,ing048,8,102
2025-04-25,ing048,4,106
2025-04-26,ing048,3,109
2025-04-27,ing048,12,121
2025-04-28,ing048,11,132
2025-04-30,ing048,10,142
2025-05-01,ing048,1,1
2025-05-02,ing048,12,13
2025-05-03,ing048,3,16
2025-05-04,ing048,7,23
2025-05-05,ing048,2,25
2025-05-06,ing048,3,28
2025-05-07,ing048,6,34
2025-05-08,ing048,4,38
2025-05-09,ing048,5,43
2025-05-10,ing048,6,49
2025-05-13,ing048,4,53
2025-05-14,ing048,6,59
2025-05-15,ing048,6,65
2025-05-16,ing048,5,70
2025-05-17,ing048,3,73
2025-05-19,ing048,2,75
2025-05-20,ing048,4,79
2025-05-22,ing048,6,85
2025-05-23,ing048,7,92
2025-05-24,ing048,7,99
2025-05-25,ing048,7,106
2025-05-26,ing048,3,109
2025-05-27,ing048,2,111
2025-05-28,ing048,2,113
2025-05-29,ing048,1,114
2025-05-31,ing048,14,128
2025-06-01,ing048,6,6
2025-06-02,ing048,4,10
2025-06-03,ing048,7,17
2025-06-04,ing048,3,20
2025-06-05,ing048,16,36
2025-06-08,ing048,3,39
2025-06-09,ing048,7,46
2025-06-10,ing048,7,53
2025-06-11,ing048,4,57
2025-06-12,ing048,4,61
2025-06-14,ing048,9,70
2025-06-16,ing048,5,75
2025-06-17,ing048,4,79
2025-06-18,ing048,3,82
2025-06-19,ing048,7,89
2025-06-21,ing048,4,93
2025-06-22,ing048,1,94
2025-06-23,ing048,7,101
2025-06-24,ing048,16,117
2025-06-26,ing048,9,126
2025-06-27,ing048,6,132
2025-06-29,ing048,4,136
2025-06-30,ing048,14,150
2025-07-01,ing048,4,4
2025-07-02,ing048,5,9
2025-07-03,ing048,7,16
2025-07-04,ing048,4,20
2025-07-05,ing048,4,24
2025-07-06,ing048,5,29
2025-07-08,ing048,5,34
2025-07-09,ing048,7,41
2025-07-10,ing048,4,45
2025-07-11,ing048,6,51
2025-07-12,ing048,1,52
2025-07-13,ing048,4,56
2025-07-14,ing048,2,58
2025-07-15,ing048,6,64
2025-07-16,ing048,10,74
2025-07-17,ing048,4,78
2025-07-18,ing048,6,84
2025-07-19,ing048,7,91
2025-07-20,ing048,3,94
2025-07-21,ing048,9,103
2025-07-22,ing048,4,107
2025-07-23,ing048,4,111
2025-07-24,ing048,3,114
2025-07-26,ing048,3,117
2025-07-27,ing048,4,121
2025-07-28,ing048,3,124
2025-07-29,ing048,7,131
2025-07-31,ing048,8,139
2025-08-01,ing048,6,6
2025-08-02,ing048,4,10
2025-08-03,ing048,7,17
2025-08-04,ing048,11,28
2025-08-05,ing048,3,31
2025-08-06,ing048,7,38
2025-08-07,ing048,4,42
2025-08-08,ing048,19,61
2025-08-10,ing048,8,69
2025-08-11,ing048,6,75
2025-08-12,ing048,2,77
2025-08-13,ing048,1,78
2025-08-14,ing048,5,83
2025-08-15,ing048,6,89
2025-08-16,ing048,4,93
2025-08-18,ing048,10,103
2025-08-19,ing048,2,105
2025-08-20,ing048,4,109
2025-08-21,ing048,5,114
2025-08-23,ing048,4,118
2025-08-24,ing048,2,120
2025-08-25,ing048,1,121
2025-08-26,ing048,1,122
2025-08-27,ing048,3,125
2025-08-28,ing048,6,131
2025-08-29,ing048,13,144
2025-08-31,ing048,4,148
2025-09-01,ing048,4,4
2025-09-02,ing048,9,13
2025-09-03,ing048,2,15
2025-09-04,ing048,6,21
2025-09-06,ing048,10,31
2025-09-08,ing048,6,37
2025-09-09,ing048,4,41
2025-09-10,ing048,6,47
2025-09-11,ing048,8,55
2025-09-12,ing048,1,56
2025-09-13,ing048,4,60
2025-09-14,ing048,3,63
2025-09-16,ing048,12,75
2025-09-18,ing048,10,85
2025-09-19,ing048,4,89
2025-09-20,ing048,1,90
2025-09-21,ing048,5,95
2025-09-26,ing048,3,98
2025-09-27,ing048,2,100
2025-09-28,ing048,3,103
2025-09-29,ing048,5,108
2025-09-30,ing048,3,111
2025-10-01,ing048,5,5
2025-10-02,ing048,2,7
2025-10-03,ing048,8,15
2025-10-04,ing048,5,20
2025-10-05,ing048,4,24
2025-10-08,ing048,3,27
2025-10-11,ing048,3,30
2025-10-12,ing048,12,42
2025-10-13,ing048,6,48
2025-10-14,ing048,7,55
2025-10-15,ing048,17,72
2025-10-16,ing048,5,77
2025-10-17,ing048,10,87
2025-10-19,ing048,6,93
2025-10-20,ing048,3,96
2025-10-22,ing048,6,102
2025-10-23,ing048,5,107
2025-10-25,ing048,12,119
2023-02-17,ing049,2,2
2023-02-18,ing049,3,5
2023-02-19,ing049,4,9
2023-02-21,ing049,11,20
2023-02-22,ing049,4,24
2023-02-23,ing049,4,28
2023-02-24,ing049,6,34
2023-02-26,ing049,11,45
2023-02-27,ing049,4,49
2023-02-28,ing049,3,52
2023-03-01,ing049,5,5
2023-03-03,ing049,6,11
2023-03-04,ing049,1,12
2023-03-05,ing049,7,19
2023-03-06,ing049,5,24
2023-03-08,ing049,6,30
2023-03-09,ing049,4,34
2023-03-11,ing049,9,43
2023-03-12,ing049,3,46
2023-03-13,ing049,11,57
2023-03-14,ing049,8,65
2023-03-15,ing049,10,75
2023-03-17,ing049,3,78
2023-03-18,ing049,6,84
2023-03-19,ing049,3,87
2023-03-20,ing049,5,92
2023-03-21,ing049,1,93
2023-03-22,ing049,9,102
2023-03-24,ing049,2,104
2023-03-25,ing049,15,119
2023-03-26,ing049,2,121
2023-03-27,ing049,12,133
2023-03-28,ing049,5,138
2023-03-30,ing049,13,151
2023-03-31,ing049,5,156
2023-04-01,ing049,11,11
2023-04-02,ing049,2,13
2023-04-03,ing049,1,14
2023-04-04,ing049,17,31
2023-04-05,ing049,5,36
2023-04-06,ing049,4,40
2023-04-07,ing049,5,45
2023-04-08,ing049,10,55
2023-04-09,ing049,4,59
2023-04-10,ing049,18,77
2023-04-11,ing049,4,81
2023-04-12,ing049,4,85
2023-04-13,ing049,1,86
2023-04-14,ing049,9,95
2023-04-17,ing049,7,102
2023-04-19,ing049,4,106
2023-04-20,ing049,3,109
2023-04-21,ing049,6,115
2023-04-22,ing049,3,118
2023-04-24,ing049,2,120
2023-04-25,ing049,2,122
2023-04-26,ing049,4,126
2023-04-27,ing049,1,127
2023-04-28,ing049,3,130
2023-04-29,ing049,1,131
2023-05-01,ing049,6,6
2023-05-02,ing049,3,9
2023-05-03,ing049,2,11
2023-05-04,ing049,3,14
2023-05-05,ing049,10,24
2023-05-06,ing049,13,37
2023-05-09,ing049,5,42
2023-05-10,ing049,8,50
2023-05-11,ing049,2,52
2023-05-12,ing049,14,66
2023-05-13,ing049,2,68
2023-05-14,ing049,5,73
2023-05-15,ing049,1,74
2023-05-16,ing049,6,80
2023-05-18,ing049,6,86
2023-05-19,ing049,5,91
2023-05-20,ing049,4,95
2023-05-21,ing049,2,97
2023-05-22,ing049,8,105
2023-05-24,ing049,5,110
2023-05-25,ing049,8,118
2023-05-26,ing049,3,121
2023-05-29,ing049,11,132
2023-05-30,ing049,7,139
2023-06-01,ing049,1,1
2023-06-02,ing049,9,10
2023-06-03,ing049,3,13
2023-06-05,ing049,2,15
2023-06-06,ing049,2,17
2023-06-07,ing049,6,23
2023-06-08,ing049,1,24
2023-06-09,ing049,6,30
2023-06-10,ing049,7,37
2023-06-11,ing049,3,40
2023-06-12,ing049,6,46
2023-06-13,ing049,5,51
2023-06-14,ing049,1,52
2023-06-15,ing049,7,59
2023-06-16,ing049,7,66
2023-06-17,ing049,2,68
2023-06-18,ing049,3,71
2023-06-19,ing049,4,75
2023-06-20,ing049,9,84
2023-06-21,ing049,7,91
2023-06-23,ing049,1,92
2023-06-25,ing049,6,98
2023-06-27,ing049,9,107
2023-06-28,ing049,3,110
2023-06-29,ing049,9,119
2023-06-30,ing049,3,122
2023-07-03,ing049,13,13
2023-07-04,ing049,10,23
2023-07-05,ing049,3,26
2023-07-06,ing049,7,33
2023-07-07,ing049,3,36
2023-07-08,ing049,6,42
2023-07-09,ing049,1,43
2023-07-10,ing049,1,44
2023-07-12,ing049,5,49
2023-07-13,ing049,1,50
2023-07-14,ing049,4,54
2023-07-15,ing049,3,57
2023-07-16,ing049,8,65
2023-07-19,ing049,4,69
2023-07-20,ing049,4,73
2023-07-21,ing049,5,78
2023-07-23,ing049,10,88
2023-07-24,ing049,7,95
2023-07-25,ing049,8,103
2023-07-26,ing049,3,106
2023-07-27,ing049,4,110
2023-07-28,ing049,6,116
2023-07-29,ing049,6,122
2023-07-30,ing049,3,125
2023-08-01,ing049,2,2
2023-08-02,ing049,11,13
2023-08-03,ing049,4,17
2023-08-04,ing049,3,20
2023-08-05,ing049,8,28
2023-08-06,ing049,3,31
2023-08-07,ing049,4,35
2023-08-08,ing049,7,42
2023-08-09,ing049,3,45
2023-08-12,ing049,4,49
2023-08-13,ing049,7,56
2023-08-14,ing049,9,65
2023-08-16,ing049,2,67
2023-08-17,ing049,6,73
2023-08-18,ing049,8,81
2023-08-19,ing049,4,85
2023-08-20,ing049,8,93
2023-08-21,ing049,3,96
2023-08-22,ing049,4,100
2023-08-23,ing049,12,112
2023-08-24,ing049,17,129
2023-08-25,ing049,6,135
2023-08-26,ing049,3,138
2023-08-27,ing049,10,148
2023-08-28,ing049,12,160
2023-08-29,ing049,3,163
2023-08-30,ing049,11,174
2023-08-31,ing049,3,177
2023-09-01,ing049,3,3
2023-09-02,ing049,4,7
2023-09-03,ing049,3,10
2023-09-04,ing049,8,18
2023-09-06,ing049,12,30
2023-09-07,ing049,5,35
2023-09-08,ing049,8,43
2023-09-09,ing049,4,47
2023-09-10,ing049,3,50
2023-09-11,ing049,9,59
2023-09-12,ing049,5,64
2023-09-13,ing049,8,72
2023-09-14,ing049,4,76
2023-09-15,ing049,4,80
2023-09-16,ing049,1,81
2023-09-18,ing049,8,89
2023-09-20,ing049,12,101
2023-09-21,ing049,1,102
2023-09-22,ing049,3,105
2023-09-23,ing049,3,108
2023-09-24,ing049,3,111
2023-09-25,ing049,6,117
2023-09-26,ing049,4,121
2023-09-28,ing049,11,132
2023-09-29,ing049,4,136
2023-09-30,ing049,8,144
2023-10-01,ing049,9,9
2023-10-02,ing049,10,19
2023-10-03,ing049,9,28
2023-10-04,ing049,1,29
2023-10-05,ing049,2,31
2023-10-06,ing049,8,39
2023-10-07,ing049,4,43
2023-10-08,ing049,5,48
2023-10-09,ing049,8,56
2023-10-10,ing049,1,57
2023-10-11,ing049,3,60
2023-10-12,ing049,4,64
2023-10-13,ing049,6,70
2023-10-14,ing049,8,78
2023-10-15,ing049,9,87
2023-10-16,ing049,3,90
2023-10-17,ing049,3,93
2023-10-18,ing049,6,99
2023-10-20,ing049,1,100
2023-10-21,ing049,7,107
2023-10-23,ing049,7,114
2023-10-25,ing049,2,116
2023-10-26,ing049,5,121
2023-10-27,ing049,7,128
2023-10-29,ing049,1,129
2023-10-30,ing049,9,138
2023-10-31,ing049,5,143
2023-11-01,ing049,8,8
2023-11-02,ing049,5,13
2023-11-04,ing049,1,14
2023-11-06,ing049,2,16
2023-11-07,ing049,3,19
2023-11-08,ing049,18,37
2023-11-09,ing049,4,41
2023-11-10,ing049,7,48
2023-11-11,ing049,3,51
2023-11-12,ing049,8,59
2023-11-13,ing049,8,67
2023-11-15,ing049,8,75
2023-11-16,ing049,4,79
2023-11-17,ing049,9,88
2023-11-18,ing049,3,91
2023-11-19,ing049,4,95
2023-11-20,ing049,4,99
2023-11-21,ing049,1,100
2023-11-22,ing049,1,101
2023-11-23,ing049,9,110
2023-11-24,ing049,6,116
2023-11-25,ing049,3,119
2023-11-27,ing049,5,124
2023-11-28,ing049,4,128
2023-11-29,ing049,2,130
2023-11-30,ing049,1,131
2023-12-01,ing049,5,5
2023-12-02,ing049,2,7
2023-12-03,ing049,3,10
2023-12-04,ing049,1,11
2023-12-05,ing049,8,19
2023-12-08,ing049,5,24
2023-12-09,ing049,7,31
2023-12-10,ing049,7,38
2023-12-11,ing049,1,39
2023-12-13,ing049,5,44
2023-12-14,ing049,1,45
2023-12-15,ing049,2,47
2023-12-16,ing049,2,49
