snapshot_date,ing_id,ing_name,percentage_stock_remaining,stock_utilization_rate
2025-06-12,ing033,"Buffalo Sauce",93.33,0.00
2025-06-12,ing034,Ranch,71.43,0.00
2025-06-12,ing035,"Garlic Knots",87.88,3.03
2025-06-12,ing040,"Caramel Filling",87.50,0.00
2025-06-12,ing041,"Chocolate Syrup",94.44,0.00
2025-06-12,ing042,"Espresso Panna Base",76.92,0.00
2025-06-12,ing043,"Vanilla Syrup",100.00,0.00
2025-06-12,ing044,"Berry Mix",100.00,0.00
2025-06-12,ing045,"Oat Crumble",94.44,0.00
2025-06-12,ing046,"Mango Sticky Rice Mix",95.00,5.00
2025-06-12,ing047,"Cold Brew Coffee",58.67,14.67
2025-06-12,ing048,"Cold Brew Coffee 1.5L",54.17,8.33
2025-06-12,ing049,"Ginger Fizz 33cl",84.15,1.22
2025-06-12,ing050,"Ginger Fizz 1.5L",89.09,1.82
2025-06-12,ing052,"Lime Mint Sparkle 1.5L",50.00,7.41
2025-06-12,ing053,"Berry Kombucha 33cl",79.49,6.41
2025-06-12,ing054,"Berry Kombucha 1.5L",9.62,19.23
2025-06-13,ing001,"Flatbread Dough (8-pack)",42.11,15.79
2025-06-13,ing002,"Roasted Red Peppers",86.36,0.00
2025-06-13,ing003,"Goat Cheese",66.67,6.67
2025-06-13,ing004,"Black Olives",74.07,3.70
2025-06-13,ing005,"Sun-Dried Tomatoes",83.33,0.00
2025-06-13,ing006,"Spicy Chicken",75.00,8.33
2025-06-13,ing007,Jalapenos,76.00,4.00
2025-06-13,ing008,"Smoked Gouda",78.57,7.14
2025-06-13,ing009,"Chipotle Sauce",60.00,5.00
2025-06-13,ing010,"Wild Mushrooms",44.44,0.00
2025-06-13,ing011,"Truffle Oil",50.00,0.00
2025-06-13,ing012,Mozzarella,54.17,0.00
2025-06-13,ing013,"Fresh Spinach",82.35,0.00
2025-06-13,ing014,"Italian Sausage",46.15,15.38
2025-06-13,ing015,"Roasted Garlic",84.21,5.26
2025-06-13,ing016,"Red Onion",76.92,3.85
2025-06-13,ing017,"Fresh Basil",90.00,0.00
2025-06-13,ing018,"Smoked Salmon",-11.11,22.22
2025-06-13,ing019,"Dill Cream Cheese",57.14,7.14
2025-06-13,ing020,Capers,81.82,0.00
2025-06-13,ing021,Arugula,82.35,0.00
2025-06-13,ing022,"BBQ Brisket",63.64,9.09
2025-06-13,ing023,"Cheddar Cheese",62.50,6.25
2025-06-13,ing024,"BBQ Sauce",88.89,0.00
2025-06-13,ing028,"Grilled Pineapple",61.54,7.69
2025-06-13,ing029,"Pulled Pork",70.00,10.00
2025-06-13,ing032,"Cauliflower Florets",59.09,4.55
2025-06-13,ing033,"Buffalo Sauce",93.33,0.00
2025-06-13,ing034,Ranch,71.43,0.00
2025-06-13,ing035,"Garlic Knots",87.88,0.00
2025-06-13,ing040,"Caramel Filling",87.50,0.00
2025-06-13,ing041,"Chocolate Syrup",94.44,0.00
2025-06-13,ing042,"Espresso Panna Base",76.92,0.00
2025-06-13,ing043,"Vanilla Syrup",100.00,0.00
2025-06-13,ing044,"Berry Mix",100.00,0.00
2025-06-13,ing045,"Oat Crumble",94.44,0.00
2025-06-13,ing046,"Mango Sticky Rice Mix",90.00,5.00
2025-06-13,ing049,"Ginger Fizz 33cl",75.61,8.54
2025-06-13,ing051,"Lime Mint Sparkle 33cl",62.50,5.00
2025-06-13,ing052,"Lime Mint Sparkle 1.5L",44.44,5.56
2025-06-13,ing053,"Berry Kombucha 33cl",75.64,3.85
2025-06-14,ing001,"Flatbread Dough (8-pack)",31.58,10.53
2025-06-14,ing002,"Roasted Red Peppers",86.36,0.00
2025-06-14,ing003,"Goat Cheese",66.67,0.00
2025-06-14,ing004,"Black Olives",74.07,0.00
2025-06-14,ing005,"Sun-Dried Tomatoes",83.33,0.00
2025-06-14,ing006,"Spicy Chicken",66.67,8.33
2025-06-14,ing007,Jalapenos,72.00,4.00
2025-06-14,ing008,"Smoked Gouda",71.43,7.14
2025-06-14,ing009,"Chipotle Sauce",60.00,0.00
2025-06-14,ing010,"Wild Mushrooms",38.89,5.56
2025-06-14,ing011,"Truffle Oil",87.50,12.50
2025-06-14,ing012,Mozzarella,91.67,4.17
2025-06-14,ing013,"Fresh Spinach",76.47,5.88
2025-06-14,ing014,"Italian Sausage",84.62,0.00
2025-06-14,ing015,"Roasted Garlic",84.21,0.00
2025-06-14,ing016,"Red Onion",73.08,3.85
2025-06-14,ing017,"Fresh Basil",90.00,0.00
2025-06-14,ing018,"Smoked Salmon",-33.33,22.22
2025-06-14,ing019,"Dill Cream Cheese",50.00,7.14
2025-06-14,ing020,Capers,81.82,0.00
2025-06-14,ing021,Arugula,82.35,0.00
2025-06-14,ing022,"BBQ Brisket",54.55,9.09
2025-06-14,ing023,"Cheddar Cheese",56.25,6.25
2025-06-14,ing024,"BBQ Sauce",88.89,0.00
2025-06-14,ing025,"Tandoori Chicken",58.33,8.33
2025-06-14,ing026,"Mint Yogurt",71.43,0.00
2025-06-14,ing027,"Green Chilli",66.67,0.00
2025-06-14,ing028,"Grilled Pineapple",61.54,0.00
2025-06-14,ing029,"Pulled Pork",60.00,10.00
2025-06-14,ing030,"Truffle Fries",76.92,3.85
2025-06-14,ing031,Parmesan,60.00,0.00
2025-06-14,ing032,"Cauliflower Florets",54.55,4.55
2025-06-14,ing033,"Buffalo Sauce",93.33,0.00
2025-06-14,ing034,Ranch,71.43,0.00
2025-06-14,ing035,"Garlic Knots",84.85,3.03
2025-06-14,ing036,Kale,85.00,5.00
2025-06-14,ing037,Spinach,68.42,5.26
2025-06-14,ing038,Avocado,86.67,0.00
2025-06-14,ing039,"Mixed Seeds",88.24,0.00
2025-06-14,ing040,"Caramel Filling",87.50,0.00
2025-06-14,ing041,"Chocolate Syrup",94.44,0.00
2025-06-14,ing042,"Espresso Panna Base",76.92,0.00
2025-06-14,ing043,"Vanilla Syrup",100.00,0.00
2025-06-14,ing046,"Mango Sticky Rice Mix",85.00,5.00
2025-06-14,ing047,"Cold Brew Coffee",48.00,10.67
2025-06-14,ing048,"Cold Brew Coffee 1.5L",81.25,18.75
2025-06-14,ing049,"Ginger Fizz 33cl",70.73,4.88
2025-06-14,ing050,"Ginger Fizz 1.5L",83.64,5.45
2025-06-14,ing051,"Lime Mint Sparkle 33cl",55.00,7.50
2025-06-14,ing052,"Lime Mint Sparkle 1.5L",72.22,14.81
2025-06-14,ing053,"Berry Kombucha 33cl",69.23,6.41
2025-06-14,ing054,"Berry Kombucha 1.5L",46.15,11.54
2025-06-15,ing001,"Flatbread Dough (8-pack)",23.68,7.89
2025-06-15,ing002,"Roasted Red Peppers",86.36,0.00
2025-06-15,ing003,"Goat Cheese",60.00,6.67
2025-06-15,ing004,"Black Olives",74.07,0.00
2025-06-15,ing005,"Sun-Dried Tomatoes",83.33,0.00
2025-06-15,ing006,"Spicy Chicken",66.67,0.00
2025-06-15,ing007,Jalapenos,68.00,4.00
2025-06-15,ing008,"Smoked Gouda",71.43,0.00
2025-06-15,ing009,"Chipotle Sauce",60.00,0.00
2025-06-15,ing010,"Wild Mushrooms",33.33,5.56
2025-06-15,ing011,"Truffle Oil",75.00,12.50
2025-06-15,ing012,Mozzarella,91.67,0.00
2025-06-15,ing013,"Fresh Spinach",76.47,0.00
2025-06-15,ing014,"Italian Sausage",84.62,0.00
2025-06-15,ing015,"Roasted Garlic",84.21,0.00
2025-06-15,ing016,"Red Onion",69.23,3.85
2025-06-15,ing017,"Fresh Basil",90.00,0.00
2025-06-15,ing018,"Smoked Salmon",22.22,33.33
2025-06-15,ing019,"Dill Cream Cheese",42.86,7.14
2025-06-15,ing020,Capers,81.82,0.00
2025-06-15,ing021,Arugula,82.35,0.00
2025-06-15,ing022,"BBQ Brisket",81.82,9.09
2025-06-15,ing023,"Cheddar Cheese",50.00,6.25
2025-06-15,ing024,"BBQ Sauce",83.33,5.56
2025-06-15,ing025,"Tandoori Chicken",50.00,8.33
2025-06-15,ing026,"Mint Yogurt",64.29,7.14
2025-06-15,ing027,"Green Chilli",66.67,0.00
2025-06-15,ing028,"Grilled Pineapple",61.54,0.00
2025-06-15,ing029,"Pulled Pork",50.00,10.00
2025-06-15,ing030,"Truffle Fries",76.92,0.00
2025-06-15,ing031,Parmesan,100.00,0.00
2025-06-15,ing032,"Cauliflower Florets",90.91,4.55
2025-06-15,ing033,"Buffalo Sauce",93.33,0.00
2025-06-15,ing034,Ranch,71.43,0.00
2025-06-15,ing035,"Garlic Knots",81.82,3.03
2025-06-15,ing040,"Caramel Filling",87.50,0.00
2025-06-15,ing041,"Chocolate Syrup",94.44,0.00
2025-06-15,ing042,"Espresso Panna Base",76.92,0.00
2025-06-15,ing043,"Vanilla Syrup",100.00,0.00
2025-06-15,ing046,"Mango Sticky Rice Mix",80.00,5.00
2025-06-15,ing047,"Cold Brew Coffee",86.67,2.67
2025-06-15,ing050,"Ginger Fizz 1.5L",78.18,5.45
2025-06-15,ing051,"Lime Mint Sparkle 33cl",46.25,8.75
2025-06-15,ing052,"Lime Mint Sparkle 1.5L",62.96,9.26
2025-06-15,ing053,"Berry Kombucha 33cl",62.82,6.41
2025-06-15,ing054,"Berry Kombucha 1.5L",30.77,15.38
2025-06-16,ing001,"Flatbread Dough (8-pack)",13.16,10.53
2025-06-16,ing006,"Spicy Chicken",58.33,8.33
2025-06-16,ing007,Jalapenos,64.00,4.00
2025-06-16,ing008,"Smoked Gouda",64.29,7.14
2025-06-16,ing009,"Chipotle Sauce",95.00,5.00
2025-06-16,ing010,"Wild Mushrooms",27.78,5.56
2025-06-16,ing011,"Truffle Oil",62.50,12.50
2025-06-16,ing012,Mozzarella,87.50,4.17
2025-06-16,ing013,"Fresh Spinach",76.47,0.00
2025-06-16,ing014,"Italian Sausage",76.92,7.69
2025-06-16,ing015,"Roasted Garlic",84.21,0.00
2025-06-16,ing016,"Red Onion",65.38,3.85
2025-06-16,ing017,"Fresh Basil",90.00,0.00
2025-06-16,ing018,"Smoked Salmon",0.00,22.22
2025-06-16,ing019,"Dill Cream Cheese",78.57,7.14
2025-06-16,ing020,Capers,81.82,0.00
2025-06-16,ing021,Arugula,82.35,0.00
2025-06-16,ing022,"BBQ Brisket",72.73,9.09
2025-06-16,ing023,"Cheddar Cheese",81.25,6.25
2025-06-16,ing024,"BBQ Sauce",77.78,5.56
2025-06-16,ing025,"Tandoori Chicken",83.33,8.33
2025-06-16,ing026,"Mint Yogurt",64.29,0.00
2025-06-16,ing027,"Green Chilli",66.67,0.00
2025-06-16,ing028,"Grilled Pineapple",100.00,0.00
2025-06-16,ing029,"Pulled Pork",40.00,10.00
2025-06-16,ing030,"Truffle Fries",73.08,3.85
2025-06-16,ing031,Parmesan,100.00,0.00
2025-06-16,ing032,"Cauliflower Florets",86.36,4.55
2025-06-16,ing033,"Buffalo Sauce",93.33,0.00
2025-06-16,ing034,Ranch,71.43,0.00
2025-06-16,ing035,"Garlic Knots",78.79,3.03
2025-06-16,ing036,Kale,80.00,5.00
2025-06-16,ing037,Spinach,63.16,5.26
2025-06-16,ing038,Avocado,86.67,0.00
2025-06-16,ing039,"Mixed Seeds",88.24,0.00
2025-06-16,ing040,"Caramel Filling",87.50,0.00
2025-06-16,ing041,"Chocolate Syrup",94.44,0.00
2025-06-16,ing042,"Espresso Panna Base",69.23,7.69
2025-06-16,ing043,"Vanilla Syrup",100.00,0.00
2025-06-16,ing044,"Berry Mix",95.45,4.55
2025-06-16,ing045,"Oat Crumble",88.89,5.56
2025-06-16,ing046,"Mango Sticky Rice Mix",80.00,0.00
2025-06-16,ing047,"Cold Brew Coffee",82.67,4.00
2025-06-16,ing048,"Cold Brew Coffee 1.5L",70.83,10.42
2025-06-16,ing049,"Ginger Fizz 33cl",65.85,4.88
2025-06-16,ing050,"Ginger Fizz 1.5L",61.82,16.36
2025-06-16,ing052,"Lime Mint Sparkle 1.5L",61.11,1.85
2025-06-16,ing053,"Berry Kombucha 33cl",53.85,8.97
2025-06-16,ing054,"Berry Kombucha 1.5L",28.85,1.92
2025-06-17,ing001,"Flatbread Dough (8-pack)",39.47,15.79
2025-06-17,ing002,"Roasted Red Peppers",86.36,0.00
2025-06-17,ing003,"Goat Cheese",100.00,0.00
2025-06-17,ing004,"Black Olives",74.07,0.00
2025-06-17,ing005,"Sun-Dried Tomatoes",83.33,0.00
2025-06-17,ing006,"Spicy Chicken",50.00,8.33
2025-06-17,ing007,Jalapenos,60.00,4.00
2025-06-17,ing008,"Smoked Gouda",57.14,7.14
2025-06-17,ing009,"Chipotle Sauce",95.00,0.00
2025-06-17,ing010,"Wild Mushrooms",22.22,5.56
2025-06-17,ing011,"Truffle Oil",50.00,12.50
2025-06-17,ing012,Mozzarella,83.33,4.17
2025-06-17,ing013,"Fresh Spinach",70.59,5.88
2025-06-17,ing014,"Italian Sausage",61.54,15.38
2025-06-17,ing015,"Roasted Garlic",78.95,5.26
2025-06-17,ing016,"Red Onion",57.69,7.69
2025-06-17,ing017,"Fresh Basil",80.00,10.00
2025-06-17,ing018,"Smoked Salmon",-22.22,22.22
2025-06-17,ing019,"Dill Cream Cheese",71.43,7.14
2025-06-17,ing020,Capers,81.82,0.00
2025-06-17,ing021,Arugula,82.35,0.00
2025-06-17,ing022,"BBQ Brisket",63.64,9.09
2025-06-17,ing023,"Cheddar Cheese",75.00,6.25
2025-06-17,ing024,"BBQ Sauce",72.22,5.56
2025-06-17,ing025,"Tandoori Chicken",75.00,8.33
2025-06-17,ing026,"Mint Yogurt",57.14,7.14
2025-06-17,ing027,"Green Chilli",66.67,0.00
2025-06-17,ing028,"Grilled Pineapple",100.00,0.00
2025-06-17,ing029,"Pulled Pork",70.00,10.00
2025-06-17,ing030,"Truffle Fries",69.23,3.85
2025-06-17,ing031,Parmesan,100.00,0.00
2025-06-17,ing032,"Cauliflower Florets",86.36,0.00
2025-06-17,ing033,"Buffalo Sauce",93.33,0.00
2025-06-17,ing034,Ranch,71.43,0.00
2025-06-17,ing035,"Garlic Knots",78.79,0.00
2025-06-17,ing036,Kale,75.00,5.00
2025-06-17,ing037,Spinach,57.89,5.26
2025-06-17,ing038,Avocado,86.67,0.00
2025-06-17,ing039,"Mixed Seeds",88.24,0.00
2025-06-17,ing040,"Caramel Filling",87.50,0.00
2025-06-17,ing041,"Chocolate Syrup",94.44,0.00
2025-06-17,ing042,"Espresso Panna Base",69.23,0.00
2025-06-17,ing043,"Vanilla Syrup",100.00,0.00
2025-06-17,ing046,"Mango Sticky Rice Mix",80.00,0.00
2025-06-17,ing047,"Cold Brew Coffee",73.33,9.33
2025-06-17,ing048,"Cold Brew Coffee 1.5L",62.50,8.33
2025-06-17,ing049,"Ginger Fizz 33cl",54.88,10.98
2025-06-17,ing050,"Ginger Fizz 1.5L",60.00,1.82
2025-06-17,ing051,"Lime Mint Sparkle 33cl",88.75,2.50
2025-06-17,ing052,"Lime Mint Sparkle 1.5L",50.00,11.11
2025-06-17,ing053,"Berry Kombucha 33cl",44.87,8.97
2025-06-17,ing054,"Berry Kombucha 1.5L",78.85,3.85
2025-06-18,ing001,"Flatbread Dough (8-pack)",23.68,15.79
2025-06-18,ing002,"Roasted Red Peppers",86.36,0.00
2025-06-18,ing003,"Goat Cheese",93.33,6.67
2025-06-18,ing004,"Black Olives",74.07,0.00
2025-06-18,ing005,"Sun-Dried Tomatoes",83.33,0.00
2025-06-18,ing006,"Spicy Chicken",83.33,8.33
2025-06-18,ing007,Jalapenos,52.00,8.00
2025-06-18,ing008,"Smoked Gouda",50.00,7.14
2025-06-18,ing009,"Chipotle Sauce",90.00,5.00
2025-06-18,ing010,"Wild Mushrooms",16.67,5.56
2025-06-18,ing011,"Truffle Oil",75.00,12.50
2025-06-18,ing012,Mozzarella,79.17,4.17
2025-06-18,ing013,"Fresh Spinach",70.59,0.00
2025-06-18,ing014,"Italian Sausage",53.85,7.69
2025-06-18,ing015,"Roasted Garlic",78.95,0.00
2025-06-18,ing016,"Red Onion",53.85,3.85
2025-06-18,ing017,"Fresh Basil",80.00,0.00
2025-06-18,ing018,"Smoked Salmon",-44.44,22.22
2025-06-18,ing019,"Dill Cream Cheese",64.29,7.14
2025-06-18,ing020,Capers,81.82,0.00
2025-06-18,ing021,Arugula,82.35,0.00
2025-06-18,ing022,"BBQ Brisket",45.45,18.18
2025-06-18,ing023,"Cheddar Cheese",68.75,6.25
2025-06-18,ing024,"BBQ Sauce",66.67,5.56
2025-06-18,ing025,"Tandoori Chicken",66.67,8.33
2025-06-18,ing026,"Mint Yogurt",57.14,0.00
2025-06-18,ing027,"Green Chilli",66.67,0.00
2025-06-18,ing028,"Grilled Pineapple",92.31,7.69
2025-06-18,ing029,"Pulled Pork",60.00,10.00
2025-06-18,ing030,"Truffle Fries",65.38,3.85
2025-06-18,ing031,Parmesan,100.00,0.00
2025-06-18,ing032,"Cauliflower Florets",81.82,4.55
2025-06-18,ing033,"Buffalo Sauce",93.33,0.00
2025-06-18,ing034,Ranch,71.43,0.00
2025-06-18,ing035,"Garlic Knots",75.76,3.03
2025-06-18,ing036,Kale,75.00,0.00
2025-06-18,ing037,Spinach,52.63,5.26
2025-06-18,ing038,Avocado,86.67,0.00
2025-06-18,ing039,"Mixed Seeds",88.24,0.00
2025-06-18,ing042,"Espresso Panna Base",69.23,0.00
2025-06-18,ing043,"Vanilla Syrup",100.00,0.00
2025-06-18,ing044,"Berry Mix",90.91,4.55
2025-06-18,ing045,"Oat Crumble",88.89,0.00
2025-06-18,ing046,"Mango Sticky Rice Mix",80.00,0.00
2025-06-18,ing047,"Cold Brew Coffee",64.00,9.33
2025-06-18,ing048,"Cold Brew Coffee 1.5L",56.25,6.25
2025-06-18,ing049,"Ginger Fizz 33cl",46.34,8.54
2025-06-18,ing051,"Lime Mint Sparkle 33cl",87.50,1.25
2025-06-18,ing052,"Lime Mint Sparkle 1.5L",48.15,1.85
2025-06-18,ing053,"Berry Kombucha 33cl",42.31,2.56
2025-06-18,ing054,"Berry Kombucha 1.5L",71.15,7.69
2025-06-19,ing001,"Flatbread Dough (8-pack)",10.53,13.16
2025-06-19,ing002,"Roasted Red Peppers",86.36,0.00
2025-06-19,ing003,"Goat Cheese",86.67,6.67
2025-06-19,ing004,"Black Olives",74.07,0.00
2025-06-19,ing005,"Sun-Dried Tomatoes",83.33,0.00
2025-06-19,ing006,"Spicy Chicken",75.00,8.33
2025-06-19,ing007,Jalapenos,48.00,4.00
2025-06-19,ing008,"Smoked Gouda",42.86,7.14
2025-06-19,ing009,"Chipotle Sauce",90.00,0.00
2025-06-19,ing010,"Wild Mushrooms",66.67,5.56
2025-06-19,ing011,"Truffle Oil",62.50,12.50
2025-06-19,ing012,Mozzarella,79.17,0.00
2025-06-19,ing013,"Fresh Spinach",70.59,0.00
2025-06-19,ing014,"Italian Sausage",76.92,15.38
2025-06-19,ing015,"Roasted Garlic",73.68,5.26
2025-06-19,ing016,"Red Onion",46.15,7.69
2025-06-19,ing017,"Fresh Basil",80.00,0.00
2025-06-19,ing018,"Smoked Salmon",11.11,22.22
2025-06-19,ing019,"Dill Cream Cheese",57.14,7.14
2025-06-19,ing020,Capers,81.82,0.00
2025-06-19,ing021,Arugula,82.35,0.00
2025-06-19,ing022,"BBQ Brisket",63.64,18.18
2025-06-19,ing023,"Cheddar Cheese",56.25,12.50
2025-06-19,ing024,"BBQ Sauce",61.11,5.56
2025-06-19,ing025,"Tandoori Chicken",58.33,8.33
2025-06-19,ing026,"Mint Yogurt",57.14,0.00
2025-06-19,ing027,"Green Chilli",66.67,0.00
2025-06-19,ing028,"Grilled Pineapple",92.31,0.00
2025-06-19,ing029,"Pulled Pork",50.00,10.00
2025-06-19,ing030,"Truffle Fries",57.69,7.69
2025-06-19,ing031,Parmesan,100.00,0.00
2025-06-19,ing032,"Cauliflower Florets",77.27,4.55
2025-06-19,ing033,"Buffalo Sauce",93.33,0.00
2025-06-19,ing034,Ranch,71.43,0.00
2025-06-19,ing035,"Garlic Knots",72.73,3.03
2025-06-19,ing036,Kale,75.00,0.00
2025-06-19,ing037,Spinach,47.37,5.26
2025-06-19,ing038,Avocado,86.67,0.00
2025-06-19,ing039,"Mixed Seeds",88.24,0.00
2025-06-19,ing040,"Caramel Filling",81.25,6.25
2025-06-19,ing041,"Chocolate Syrup",94.44,0.00
2025-06-19,ing042,"Espresso Panna Base",61.54,7.69
2025-06-19,ing043,"Vanilla Syrup",100.00,0.00
2025-06-19,ing044,"Berry Mix",90.91,0.00
2025-06-19,ing045,"Oat Crumble",88.89,0.00
2025-06-19,ing046,"Mango Sticky Rice Mix",80.00,0.00
2025-06-19,ing047,"Cold Brew Coffee",46.67,17.33
2025-06-19,ing048,"Cold Brew Coffee 1.5L",41.67,14.58
2025-06-19,ing049,"Ginger Fizz 33cl",39.02,7.32
2025-06-19,ing050,"Ginger Fizz 1.5L",50.91,9.09
2025-06-19,ing053,"Berry Kombucha 33cl",85.90,2.56
2025-06-19,ing054,"Berry Kombucha 1.5L",53.85,17.31
2025-06-20,ing001,"Flatbread Dough (8-pack)",57.89,13.16
2025-06-20,ing002,"Roasted Red Peppers",86.36,0.00
2025-06-20,ing003,"Goat Cheese",86.67,0.00
2025-06-20,ing004,"Black Olives",74.07,0.00
2025-06-20,ing005,"Sun-Dried Tomatoes",83.33,0.00
2025-06-20,ing006,"Spicy Chicken",66.67,8.33
2025-06-20,ing007,Jalapenos,44.00,4.00
2025-06-20,ing008,"Smoked Gouda",78.57,7.14
2025-06-20,ing009,"Chipotle Sauce",90.00,0.00
2025-06-20,ing010,"Wild Mushrooms",61.11,5.56
2025-06-20,ing011,"Truffle Oil",50.00,12.50
2025-06-20,ing012,Mozzarella,75.00,4.17
2025-06-20,ing013,"Fresh Spinach",64.71,5.88
2025-06-20,ing014,"Italian Sausage",69.23,7.69
2025-06-20,ing015,"Roasted Garlic",73.68,0.00
2025-06-20,ing016,"Red Onion",42.31,3.85
2025-06-20,ing017,"Fresh Basil",80.00,0.00
2025-06-20,ing018,"Smoked Salmon",-11.11,22.22
2025-06-20,ing019,"Dill Cream Cheese",50.00,7.14
2025-06-20,ing020,Capers,81.82,0.00
2025-06-20,ing021,Arugula,82.35,0.00
2025-06-20,ing022,"BBQ Brisket",63.64,0.00
2025-06-20,ing023,"Cheddar Cheese",56.25,0.00
2025-06-20,ing024,"BBQ Sauce",61.11,0.00
2025-06-20,ing025,"Tandoori Chicken",50.00,8.33
2025-06-20,ing026,"Mint Yogurt",100.00,0.00
2025-06-20,ing027,"Green Chilli",66.67,0.00
2025-06-20,ing028,"Grilled Pineapple",92.31,0.00
2025-06-20,ing029,"Pulled Pork",40.00,10.00
2025-06-20,ing030,"Truffle Fries",53.85,3.85
2025-06-20,ing031,Parmesan,100.00,0.00
2025-06-20,ing032,"Cauliflower Florets",72.73,4.55
2025-06-20,ing033,"Buffalo Sauce",93.33,0.00
2025-06-20,ing034,Ranch,71.43,0.00
2025-06-20,ing035,"Garlic Knots",72.73,0.00
2025-06-20,ing036,Kale,75.00,0.00
2025-06-20,ing037,Spinach,84.21,5.26
2025-06-20,ing038,Avocado,86.67,0.00
2025-06-20,ing039,"Mixed Seeds",88.24,0.00
2025-06-20,ing040,"Caramel Filling",75.00,6.25
2025-06-20,ing041,"Chocolate Syrup",94.44,0.00
2025-06-20,ing044,"Berry Mix",86.36,4.55
2025-06-20,ing045,"Oat Crumble",83.33,5.56
2025-06-20,ing046,"Mango Sticky Rice Mix",80.00,0.00
2025-06-20,ing047,"Cold Brew Coffee",37.33,9.33
2025-06-20,ing049,"Ginger Fizz 33cl",78.05,6.10
2025-06-20,ing050,"Ginger Fizz 1.5L",78.18,12.73
2025-06-20,ing051,"Lime Mint Sparkle 33cl",77.50,10.00
2025-06-20,ing052,"Lime Mint Sparkle 1.5L",90.74,7.41
2025-06-20,ing053,"Berry Kombucha 33cl",75.64,10.26
2025-06-20,ing054,"Berry Kombucha 1.5L",38.46,15.38
2025-06-21,ing001,"Flatbread Dough (8-pack)",44.74,13.16
2025-06-21,ing002,"Roasted Red Peppers",86.36,0.00
2025-06-21,ing003,"Goat Cheese",80.00,6.67
2025-06-21,ing004,"Black Olives",70.37,3.70
2025-06-21,ing005,"Sun-Dried Tomatoes",83.33,0.00
2025-06-21,ing006,"Spicy Chicken",66.67,0.00
2025-06-21,ing007,Jalapenos,80.00,4.00
2025-06-21,ing008,"Smoked Gouda",78.57,0.00
2025-06-21,ing009,"Chipotle Sauce",90.00,0.00
2025-06-21,ing010,"Wild Mushrooms",61.11,0.00
2025-06-21,ing011,"Truffle Oil",87.50,0.00
2025-06-21,ing012,Mozzarella,75.00,0.00
2025-06-21,ing013,"Fresh Spinach",64.71,0.00
2025-06-21,ing014,"Italian Sausage",53.85,15.38
2025-06-21,ing015,"Roasted Garlic",68.42,5.26
2025-06-21,ing016,"Red Onion",76.92,7.69
2025-06-21,ing017,"Fresh Basil",70.00,10.00
2025-06-21,ing018,"Smoked Salmon",-33.33,22.22
2025-06-21,ing019,"Dill Cream Cheese",42.86,7.14
2025-06-21,ing020,Capers,81.82,0.00
2025-06-21,ing021,Arugula,82.35,0.00
2025-06-21,ing022,"BBQ Brisket",90.91,9.09
2025-06-21,ing023,"Cheddar Cheese",56.25,0.00
2025-06-21,ing024,"BBQ Sauce",61.11,0.00
2025-06-21,ing025,"Tandoori Chicken",91.67,0.00
2025-06-21,ing026,"Mint Yogurt",100.00,0.00
2025-06-21,ing027,"Green Chilli",66.67,0.00
2025-06-21,ing028,"Grilled Pineapple",84.62,7.69
2025-06-21,ing029,"Pulled Pork",70.00,10.00
2025-06-21,ing030,"Truffle Fries",53.85,0.00
2025-06-21,ing031,Parmesan,100.00,0.00
2025-06-21,ing032,"Cauliflower Florets",72.73,0.00
2025-06-21,ing033,"Buffalo Sauce",93.33,0.00
2025-06-21,ing034,Ranch,71.43,0.00
2025-06-21,ing040,"Caramel Filling",68.75,6.25
2025-06-21,ing041,"Chocolate Syrup",94.44,0.00
2025-06-21,ing042,"Espresso Panna Base",61.54,0.00
2025-06-21,ing043,"Vanilla Syrup",100.00,0.00
2025-06-21,ing044,"Berry Mix",86.36,0.00
2025-06-21,ing045,"Oat Crumble",83.33,0.00
2025-06-21,ing046,"Mango Sticky Rice Mix",80.00,0.00
2025-06-21,ing048,"Cold Brew Coffee 1.5L",77.08,8.33
2025-06-21,ing049,"Ginger Fizz 33cl",73.17,4.88
2025-06-21,ing051,"Lime Mint Sparkle 33cl",72.50,5.00
2025-06-21,ing052,"Lime Mint Sparkle 1.5L",87.04,3.70
2025-06-21,ing053,"Berry Kombucha 33cl",66.67,8.97
2025-06-21,ing054,"Berry Kombucha 1.5L",32.69,5.77
2025-06-22,ing001,"Flatbread Dough (8-pack)",26.32,18.42
2025-06-22,ing002,"Roasted Red Peppers",81.82,4.55
2025-06-22,ing003,"Goat Cheese",66.67,13.33
2025-06-22,ing004,"Black Olives",66.67,3.70
2025-06-22,ing005,"Sun-Dried Tomatoes",77.78,5.56
2025-06-22,ing006,"Spicy Chicken",58.33,8.33
2025-06-22,ing007,Jalapenos,76.00,4.00
2025-06-22,ing008,"Smoked Gouda",71.43,7.14
2025-06-22,ing009,"Chipotle Sauce",85.00,5.00
2025-06-22,ing010,"Wild Mushrooms",55.56,5.56
2025-06-22,ing011,"Truffle Oil",75.00,12.50
2025-06-22,ing012,Mozzarella,70.83,4.17
2025-06-22,ing013,"Fresh Spinach",58.82,5.88
2025-06-22,ing014,"Italian Sausage",46.15,7.69
2025-06-22,ing015,"Roasted Garlic",68.42,0.00
2025-06-22,ing016,"Red Onion",73.08,3.85
2025-06-22,ing017,"Fresh Basil",70.00,0.00
2025-06-22,ing018,"Smoked Salmon",-44.44,11.11
2025-06-22,ing019,"Dill Cream Cheese",85.71,0.00
