transaction_id,ing_id,transaction_date,transaction_type,change_qty,supplier_id,previous_receipt_date,order_burst_days
txn08729,ing040,2025-06-05,PURCHASE_ORDER,6,sup003,2025-05-16,20
txn08956,ing040,2025-06-28,PURCHASE_ORDER,6,sup005,2025-06-08,20
txn09140,ing040,2025-07-16,PURCHASE_ORDER,6,sup001,2025-07-02,14
txn09250,ing040,2025-07-25,PURCHASE_ORDER,6,sup003,2025-07-19,6
txn09408,ing040,2025-08-10,PURCHASE_ORDER,6,sup001,2025-07-28,13
txn09513,ing040,2025-08-19,PURCHASE_ORDER,6,sup003,2025-08-13,6
txn09712,ing040,2025-09-07,PURCHASE_ORDER,6,sup001,2025-08-22,16
txn09838,ing040,2025-09-19,PURCHASE_ORDER,6,sup001,2025-09-10,9
txn09977,ing040,2025-10-03,PURCHASE_ORDER,7,sup001,2025-09-22,11
txn10089,ing040,2025-10-13,PURCHASE_ORDER,6,sup001,2025-10-06,7
txn00192,ing042,2023-03-10,PURCHASE_ORDER,5,sup003,2023-03-06,4
txn00358,ing042,2023-03-26,PURCHASE_ORDER,5,sup006,2023-03-13,13
txn00489,ing042,2023-04-07,PURCHASE_ORDER,5,sup003,2023-03-30,8
txn00601,ing042,2023-04-17,PURCHASE_ORDER,5,sup006,2023-04-10,7
txn00755,ing042,2023-05-02,PURCHASE_ORDER,5,sup003,2023-04-21,11
txn00912,ing042,2023-05-17,PURCHASE_ORDER,5,sup003,2023-05-05,12
txn01038,ing042,2023-05-30,PURCHASE_ORDER,5,sup003,2023-05-20,10
txn01165,ing042,2023-06-10,PURCHASE_ORDER,5,sup003,2023-06-02,8
txn01287,ing042,2023-06-21,PURCHASE_ORDER,5,sup006,2023-06-13,8
txn01458,ing042,2023-07-08,PURCHASE_ORDER,5,sup003,2023-06-25,13
txn01708,ing042,2023-07-30,PURCHASE_ORDER,5,sup003,2023-07-11,19
txn01980,ing042,2023-08-25,PURCHASE_ORDER,5,sup003,2023-08-02,23
txn02069,ing042,2023-09-02,PURCHASE_ORDER,5,sup006,2023-08-28,5
txn02170,ing042,2023-09-11,PURCHASE_ORDER,5,sup003,2023-09-06,5
txn02255,ing042,2023-09-20,PURCHASE_ORDER,5,sup003,2023-09-14,6
txn02371,ing042,2023-10-01,PURCHASE_ORDER,5,sup006,2023-09-23,8
txn02500,ing042,2023-10-12,PURCHASE_ORDER,6,sup003,2023-10-05,7
txn02672,ing042,2023-10-28,PURCHASE_ORDER,5,sup003,2023-10-15,13
txn02810,ing042,2023-11-11,PURCHASE_ORDER,5,sup006,2023-10-31,11
txn02940,ing042,2023-11-24,PURCHASE_ORDER,5,sup006,2023-11-15,9
txn03216,ing042,2023-12-19,PURCHASE_ORDER,5,sup006,2023-11-28,21
txn03419,ing042,2024-01-07,PURCHASE_ORDER,5,sup006,2023-12-23,15
txn03573,ing042,2024-01-21,PURCHASE_ORDER,5,sup003,2024-01-11,10
txn03757,ing042,2024-02-07,PURCHASE_ORDER,5,sup006,2024-01-24,14
txn03876,ing042,2024-02-18,PURCHASE_ORDER,5,sup006,2024-02-11,7
txn04254,ing042,2024-03-25,PURCHASE_ORDER,5,sup003,2024-02-22,32
txn04436,ing042,2024-04-11,PURCHASE_ORDER,5,sup006,2024-03-28,14
txn04582,ing042,2024-04-25,PURCHASE_ORDER,5,sup006,2024-04-15,10
txn04709,ing042,2024-05-07,PURCHASE_ORDER,5,sup006,2024-04-29,8
txn04894,ing042,2024-05-25,PURCHASE_ORDER,5,sup003,2024-05-11,14
txn04978,ing042,2024-06-02,PURCHASE_ORDER,5,sup006,2024-05-28,5
txn05140,ing042,2024-06-18,PURCHASE_ORDER,5,sup003,2024-06-06,12
txn05311,ing042,2024-07-05,PURCHASE_ORDER,5,sup003,2024-06-21,14
txn05565,ing042,2024-07-29,PURCHASE_ORDER,5,sup003,2024-07-08,21
txn05768,ing042,2024-08-18,PURCHASE_ORDER,5,sup006,2024-08-01,17
txn05899,ing042,2024-08-31,PURCHASE_ORDER,5,sup006,2024-08-22,9
txn05986,ing042,2024-09-09,PURCHASE_ORDER,5,sup006,2024-09-04,5
txn06129,ing042,2024-09-24,PURCHASE_ORDER,5,sup003,2024-09-13,11
txn06380,ing042,2024-10-19,PURCHASE_ORDER,5,sup006,2024-09-27,22
txn06583,ing042,2024-11-08,PURCHASE_ORDER,5,sup003,2024-10-23,16
txn06710,ing042,2024-11-21,PURCHASE_ORDER,5,sup006,2024-11-11,10
txn06863,ing042,2024-12-07,PURCHASE_ORDER,5,sup006,2024-11-25,12
txn06978,ing042,2024-12-19,PURCHASE_ORDER,5,sup006,2024-12-11,8
txn07127,ing042,2025-01-02,PURCHASE_ORDER,5,sup003,2024-12-23,10
txn07281,ing042,2025-01-17,PURCHASE_ORDER,5,sup003,2025-01-05,12
txn07386,ing042,2025-01-26,PURCHASE_ORDER,5,sup003,2025-01-20,6
txn07567,ing042,2025-02-12,PURCHASE_ORDER,5,sup003,2025-01-29,14
txn07815,ing042,2025-03-08,PURCHASE_ORDER,5,sup003,2025-02-15,21
txn08018,ing042,2025-03-26,PURCHASE_ORDER,5,sup003,2025-03-11,15
txn08133,ing042,2025-04-05,PURCHASE_ORDER,5,sup006,2025-03-29,7
txn08346,ing042,2025-04-27,PURCHASE_ORDER,5,sup003,2025-04-09,18
txn08493,ing042,2025-05-13,PURCHASE_ORDER,6,sup006,2025-04-30,13
txn08730,ing042,2025-06-05,PURCHASE_ORDER,5,sup003,2025-05-17,19
txn08872,ing042,2025-06-19,PURCHASE_ORDER,5,sup003,2025-06-08,11
txn09095,ing042,2025-07-12,PURCHASE_ORDER,5,sup006,2025-06-22,20
txn09221,ing042,2025-07-23,PURCHASE_ORDER,5,sup003,2025-07-16,7
txn09386,ing042,2025-08-08,PURCHASE_ORDER,5,sup006,2025-07-26,13
txn09657,ing042,2025-09-02,PURCHASE_ORDER,5,sup006,2025-08-12,21
txn09798,ing042,2025-09-16,PURCHASE_ORDER,5,sup003,2025-09-06,10
txn09950,ing042,2025-09-30,PURCHASE_ORDER,5,sup006,2025-09-19,11
txn10153,ing042,2025-10-19,PURCHASE_ORDER,5,sup003,2025-10-04,15
txn00736,ing044,2023-04-30,PURCHASE_ORDER,9,sup007,2023-03-19,42
txn01234,ing044,2023-06-16,PURCHASE_ORDER,9,sup002,2023-05-04,43
txn01684,ing044,2023-07-28,PURCHASE_ORDER,9,sup002,2023-06-19,39
txn02289,ing044,2023-09-23,PURCHASE_ORDER,9,sup007,2023-07-31,54
txn02595,ing044,2023-10-21,PURCHASE_ORDER,9,sup002,2023-09-27,24
txn03000,ing044,2023-11-29,PURCHASE_ORDER,9,sup002,2023-10-24,36
txn03838,ing044,2024-02-15,PURCHASE_ORDER,9,sup007,2023-12-02,75
txn04188,ing044,2024-03-19,PURCHASE_ORDER,9,sup007,2024-02-19,29
txn04568,ing044,2024-04-24,PURCHASE_ORDER,9,sup002,2024-03-23,32
txn04913,ing044,2024-05-27,PURCHASE_ORDER,9,sup007,2024-04-27,30
txn05462,ing044,2024-07-19,PURCHASE_ORDER,9,sup007,2024-05-31,49
txn05722,ing044,2024-08-14,PURCHASE_ORDER,9,sup002,2024-07-23,22
txn06221,ing044,2024-10-03,PURCHASE_ORDER,9,sup002,2024-08-17,47
txn06648,ing044,2024-11-15,PURCHASE_ORDER,9,sup002,2024-10-06,40
txn06979,ing044,2024-12-19,PURCHASE_ORDER,9,sup007,2024-11-18,31
txn07523,ing044,2025-02-08,PURCHASE_ORDER,9,sup007,2024-12-23,47
txn07920,ing044,2025-03-17,PURCHASE_ORDER,9,sup002,2025-02-12,33
txn08273,ing044,2025-04-20,PURCHASE_ORDER,9,sup002,2025-03-20,31
txn08657,ing044,2025-05-29,PURCHASE_ORDER,9,sup007,2025-04-23,36
txn09096,ing044,2025-07-12,PURCHASE_ORDER,9,sup002,2025-06-02,40
txn09514,ing044,2025-08-19,PURCHASE_ORDER,9,sup002,2025-07-15,35
txn09839,ing044,2025-09-19,PURCHASE_ORDER,9,sup007,2025-08-22,28
txn10136,ing044,2025-10-17,PURCHASE_ORDER,9,sup007,2025-09-23,24
txn01061,ing045,2023-06-01,PURCHASE_ORDER,7,sup005,2023-04-05,57
txn01685,ing045,2023-07-28,PURCHASE_ORDER,7,sup005,2023-06-03,55
txn02311,ing045,2023-09-25,PURCHASE_ORDER,7,sup005,2023-07-30,57
txn02596,ing045,2023-10-21,PURCHASE_ORDER,7,sup001,2023-09-27,24
txn03322,ing045,2023-12-29,PURCHASE_ORDER,7,sup005,2023-10-24,66
txn03924,ing045,2024-02-22,PURCHASE_ORDER,7,sup005,2023-12-31,53
txn04266,ing045,2024-03-26,PURCHASE_ORDER,7,sup005,2024-02-24,31
txn04666,ing045,2024-05-03,PURCHASE_ORDER,7,sup005,2024-03-28,36
txn05322,ing045,2024-07-06,PURCHASE_ORDER,7,sup005,2024-05-05,62
txn05735,ing045,2024-08-15,PURCHASE_ORDER,7,sup001,2024-07-08,38
txn06412,ing045,2024-10-22,PURCHASE_ORDER,7,sup001,2024-08-18,65
txn06864,ing045,2024-12-07,PURCHASE_ORDER,7,sup001,2024-10-25,43
txn07350,ing045,2025-01-23,PURCHASE_ORDER,7,sup005,2024-12-10,44
txn07613,ing045,2025-02-17,PURCHASE_ORDER,7,sup005,2025-01-25,23
txn08002,ing045,2025-03-25,PURCHASE_ORDER,7,sup005,2025-02-19,34
txn08569,ing045,2025-05-20,PURCHASE_ORDER,7,sup001,2025-03-27,54
txn09222,ing045,2025-07-23,PURCHASE_ORDER,7,sup005,2025-05-23,61
txn09579,ing045,2025-08-25,PURCHASE_ORDER,7,sup005,2025-07-25,31
txn09978,ing045,2025-10-03,PURCHASE_ORDER,7,sup001,2025-08-27,37
txn00283,ing046,2023-03-19,PURCHASE_ORDER,8,sup001,2023-03-02,17
txn00474,ing046,2023-04-05,PURCHASE_ORDER,8,sup004,2023-03-24,12
txn00580,ing046,2023-04-15,PURCHASE_ORDER,8,sup004,2023-04-08,7
txn00813,ing046,2023-05-07,PURCHASE_ORDER,8,sup001,2023-04-18,19
txn00944,ing046,2023-05-20,PURCHASE_ORDER,8,sup001,2023-05-12,8
txn01062,ing046,2023-06-01,PURCHASE_ORDER,8,sup001,2023-05-25,7
txn01400,ing046,2023-07-02,PURCHASE_ORDER,8,sup004,2023-06-06,26
txn01699,ing046,2023-07-29,PURCHASE_ORDER,8,sup004,2023-07-05,24
txn01895,ing046,2023-08-17,PURCHASE_ORDER,8,sup004,2023-08-01,16
txn02126,ing046,2023-09-07,PURCHASE_ORDER,8,sup001,2023-08-20,18
txn02337,ing046,2023-09-28,PURCHASE_ORDER,8,sup001,2023-09-12,16
txn02513,ing046,2023-10-13,PURCHASE_ORDER,8,sup001,2023-10-03,10
txn02641,ing046,2023-10-25,PURCHASE_ORDER,8,sup004,2023-10-18,7
txn02889,ing046,2023-11-19,PURCHASE_ORDER,8,sup004,2023-10-28,22
txn03020,ing046,2023-12-01,PURCHASE_ORDER,9,sup004,2023-11-22,9
txn03247,ing046,2023-12-22,PURCHASE_ORDER,8,sup004,2023-12-04,18
txn03453,ing046,2024-01-10,PURCHASE_ORDER,8,sup004,2023-12-25,16
txn03654,ing046,2024-01-28,PURCHASE_ORDER,8,sup001,2024-01-13,15
txn03803,ing046,2024-02-12,PURCHASE_ORDER,8,sup001,2024-02-02,10
txn03949,ing046,2024-02-25,PURCHASE_ORDER,9,sup004,2024-02-17,8
txn04148,ing046,2024-03-15,PURCHASE_ORDER,8,sup004,2024-02-28,16
txn04386,ing046,2024-04-06,PURCHASE_ORDER,8,sup004,2024-03-18,19
txn04626,ing046,2024-04-29,PURCHASE_ORDER,8,sup001,2024-04-09,20
txn04779,ing046,2024-05-14,PURCHASE_ORDER,8,sup004,2024-05-04,10
txn04934,ing046,2024-05-29,PURCHASE_ORDER,8,sup004,2024-05-17,12
txn05095,ing046,2024-06-14,PURCHASE_ORDER,8,sup004,2024-06-01,13
txn05298,ing046,2024-07-04,PURCHASE_ORDER,8,sup004,2024-06-17,17
txn05534,ing046,2024-07-26,PURCHASE_ORDER,8,sup001,2024-07-07,19
txn05712,ing046,2024-08-13,PURCHASE_ORDER,8,sup004,2024-07-31,13
txn05842,ing046,2024-08-25,PURCHASE_ORDER,8,sup004,2024-08-16,9
txn05987,ing046,2024-09-09,PURCHASE_ORDER,8,sup004,2024-08-28,12
txn06098,ing046,2024-09-21,PURCHASE_ORDER,8,sup001,2024-09-12,9
txn06272,ing046,2024-10-08,PURCHASE_ORDER,8,sup001,2024-09-26,12
txn06511,ing046,2024-11-01,PURCHASE_ORDER,8,sup004,2024-10-13,19
txn06673,ing046,2024-11-17,PURCHASE_ORDER,8,sup004,2024-11-04,13
txn06794,ing046,2024-11-30,PURCHASE_ORDER,9,sup004,2024-11-20,10
txn07032,ing046,2024-12-24,PURCHASE_ORDER,8,sup001,2024-12-03,21
txn07360,ing046,2025-01-24,PURCHASE_ORDER,8,sup004,2024-12-29,26
txn07547,ing046,2025-02-10,PURCHASE_ORDER,8,sup004,2025-01-27,14
txn07757,ing046,2025-03-02,PURCHASE_ORDER,8,sup001,2025-02-13,17
txn08041,ing046,2025-03-28,PURCHASE_ORDER,8,sup004,2025-03-07,21
txn08226,ing046,2025-04-15,PURCHASE_ORDER,8,sup004,2025-03-31,15
txn08537,ing046,2025-05-17,PURCHASE_ORDER,8,sup004,2025-04-18,29
txn08716,ing046,2025-06-04,PURCHASE_ORDER,8,sup001,2025-05-20,15
txn09013,ing046,2025-07-04,PURCHASE_ORDER,8,sup004,2025-06-09,25
txn09172,ing046,2025-07-19,PURCHASE_ORDER,8,sup001,2025-07-07,12
txn09369,ing046,2025-08-06,PURCHASE_ORDER,8,sup004,2025-07-24,13
txn09524,ing046,2025-08-20,PURCHASE_ORDER,8,sup004,2025-08-09,11
txn09767,ing046,2025-09-13,PURCHASE_ORDER,8,sup004,2025-08-23,21
txn09937,ing046,2025-09-29,PURCHASE_ORDER,8,sup004,2025-09-16,13
txn10154,ing046,2025-10-19,PURCHASE_ORDER,8,sup004,2025-10-02,17
txn00122,ing047,2023-03-03,PURCHASE_ORDER,33,sup006,2023-02-27,4
txn00208,ing047,2023-03-11,PURCHASE_ORDER,36,sup006,2023-03-06,5
txn00253,ing047,2023-03-16,PURCHASE_ORDER,33,sup006,2023-03-14,2
txn00306,ing047,2023-03-21,PURCHASE_ORDER,31,sup008,2023-03-19,2
txn00379,ing047,2023-03-28,PURCHASE_ORDER,32,sup006,2023-03-25,3
txn00520,ing047,2023-04-09,PURCHASE_ORDER,33,sup008,2023-03-31,9
txn00594,ing047,2023-04-16,PURCHASE_ORDER,33,sup006,2023-04-13,3
txn00668,ing047,2023-04-23,PURCHASE_ORDER,31,sup006,2023-04-19,4
txn00705,ing047,2023-04-27,PURCHASE_ORDER,30,sup006,2023-04-26,1
txn00777,ing047,2023-05-04,PURCHASE_ORDER,38,sup008,2023-04-30,4
txn00859,ing047,2023-05-12,PURCHASE_ORDER,32,sup006,2023-05-08,4
txn00913,ing047,2023-05-17,PURCHASE_ORDER,31,sup006,2023-05-15,2
txn00991,ing047,2023-05-25,PURCHASE_ORDER,30,sup006,2023-05-20,5
txn01063,ing047,2023-06-01,PURCHASE_ORDER,35,sup006,2023-05-28,4
txn01154,ing047,2023-06-09,PURCHASE_ORDER,30,sup006,2023-06-04,5
txn01241,ing047,2023-06-17,PURCHASE_ORDER,39,sup006,2023-06-12,5
txn01335,ing047,2023-06-26,PURCHASE_ORDER,31,sup008,2023-06-20,6
txn01401,ing047,2023-07-02,PURCHASE_ORDER,30,sup008,2023-06-30,2
txn01536,ing047,2023-07-14,PURCHASE_ORDER,34,sup006,2023-07-06,8
txn01590,ing047,2023-07-19,PURCHASE_ORDER,31,sup008,2023-07-17,2
txn01700,ing047,2023-07-29,PURCHASE_ORDER,33,sup008,2023-07-23,6
txn01779,ing047,2023-08-05,PURCHASE_ORDER,38,sup008,2023-08-02,3
txn01859,ing047,2023-08-13,PURCHASE_ORDER,32,sup006,2023-08-09,4
txn01896,ing047,2023-08-17,PURCHASE_ORDER,32,sup006,2023-08-16,1
txn01955,ing047,2023-08-23,PURCHASE_ORDER,38,sup008,2023-08-20,3
txn02042,ing047,2023-08-31,PURCHASE_ORDER,31,sup008,2023-08-27,4
txn02127,ing047,2023-09-07,PURCHASE_ORDER,30,sup006,2023-09-04,3
txn02199,ing047,2023-09-14,PURCHASE_ORDER,30,sup008,2023-09-10,4
txn02299,ing047,2023-09-24,PURCHASE_ORDER,32,sup006,2023-09-18,6
txn02411,ing047,2023-10-04,PURCHASE_ORDER,38,sup008,2023-09-27,7
txn02469,ing047,2023-10-09,PURCHASE_ORDER,30,sup006,2023-10-08,1
txn02551,ing047,2023-10-17,PURCHASE_ORDER,32,sup008,2023-10-12,5
txn02673,ing047,2023-10-28,PURCHASE_ORDER,34,sup006,2023-10-21,7
txn02771,ing047,2023-11-07,PURCHASE_ORDER,37,sup006,2023-10-31,7
txn02848,ing047,2023-11-15,PURCHASE_ORDER,31,sup008,2023-11-10,5
txn02931,ing047,2023-11-23,PURCHASE_ORDER,34,sup006,2023-11-19,4
txn03011,ing047,2023-11-30,PURCHASE_ORDER,32,sup008,2023-11-26,4
txn03149,ing047,2023-12-12,PURCHASE_ORDER,30,sup006,2023-12-04,8
txn03186,ing047,2023-12-16,PURCHASE_ORDER,30,sup006,2023-12-15,1
txn03248,ing047,2023-12-22,PURCHASE_ORDER,32,sup008,2023-12-19,3
txn03305,ing047,2023-12-27,PURCHASE_ORDER,30,sup008,2023-12-26,1
txn03369,ing047,2024-01-02,PURCHASE_ORDER,37,sup006,2023-12-31,2
txn03468,ing047,2024-01-11,PURCHASE_ORDER,34,sup006,2024-01-05,6
txn03538,ing047,2024-01-18,PURCHASE_ORDER,31,sup006,2024-01-14,4
txn03611,ing047,2024-01-24,PURCHASE_ORDER,30,sup008,2024-01-21,3
txn03697,ing047,2024-02-01,PURCHASE_ORDER,36,sup008,2024-01-28,4
txn03782,ing047,2024-02-10,PURCHASE_ORDER,30,sup008,2024-02-05,5
txn03839,ing047,2024-02-15,PURCHASE_ORDER,37,sup006,2024-02-14,1
txn03960,ing047,2024-02-26,PURCHASE_ORDER,32,sup008,2024-02-18,8
txn04032,ing047,2024-03-04,PURCHASE_ORDER,31,sup008,2024-03-01,3
txn04111,ing047,2024-03-12,PURCHASE_ORDER,36,sup006,2024-03-08,4
txn04189,ing047,2024-03-19,PURCHASE_ORDER,31,sup008,2024-03-15,4
txn04267,ing047,2024-03-26,PURCHASE_ORDER,34,sup006,2024-03-23,3
txn04333,ing047,2024-04-01,PURCHASE_ORDER,30,sup006,2024-03-29,3
txn04409,ing047,2024-04-08,PURCHASE_ORDER,30,sup008,2024-04-04,4
txn04460,ing047,2024-04-13,PURCHASE_ORDER,31,sup006,2024-04-12,1
txn04537,ing047,2024-04-21,PURCHASE_ORDER,32,sup006,2024-04-16,5
txn04583,ing047,2024-04-25,PURCHASE_ORDER,30,sup006,2024-04-24,1
txn04640,ing047,2024-04-30,PURCHASE_ORDER,30,sup008,2024-04-28,2
txn04710,ing047,2024-05-07,PURCHASE_ORDER,31,sup008,2024-05-04,3
txn04795,ing047,2024-05-15,PURCHASE_ORDER,32,sup008,2024-05-11,4
txn04854,ing047,2024-05-21,PURCHASE_ORDER,30,sup008,2024-05-19,2
txn04944,ing047,2024-05-30,PURCHASE_ORDER,33,sup006,2024-05-25,5
txn05042,ing047,2024-06-09,PURCHASE_ORDER,34,sup006,2024-06-02,7
txn05120,ing047,2024-06-16,PURCHASE_ORDER,30,sup006,2024-06-12,4
txn05199,ing047,2024-06-23,PURCHASE_ORDER,31,sup008,2024-06-19,4
txn05263,ing047,2024-06-30,PURCHASE_ORDER,33,sup008,2024-06-27,3
txn05364,ing047,2024-07-09,PURCHASE_ORDER,30,sup008,2024-07-04,5
txn05429,ing047,2024-07-16,PURCHASE_ORDER,35,sup008,2024-07-13,3
txn05496,ing047,2024-07-22,PURCHASE_ORDER,32,sup006,2024-07-20,2
txn05566,ing047,2024-07-29,PURCHASE_ORDER,31,sup008,2024-07-25,4
txn05637,ing047,2024-08-05,PURCHASE_ORDER,33,sup008,2024-08-02,3
txn05713,ing047,2024-08-13,PURCHASE_ORDER,30,sup006,2024-08-09,4
txn05803,ing047,2024-08-21,PURCHASE_ORDER,38,sup006,2024-08-16,5
txn05922,ing047,2024-09-02,PURCHASE_ORDER,30,sup006,2024-08-24,9
txn05996,ing047,2024-09-10,PURCHASE_ORDER,30,sup006,2024-09-05,5
txn06077,ing047,2024-09-19,PURCHASE_ORDER,30,sup008,2024-09-13,6
txn06162,ing047,2024-09-27,PURCHASE_ORDER,31,sup008,2024-09-23,4
txn06236,ing047,2024-10-04,PURCHASE_ORDER,30,sup008,2024-10-01,3
txn06284,ing047,2024-10-09,PURCHASE_ORDER,33,sup006,2024-10-08,1
txn06369,ing047,2024-10-18,PURCHASE_ORDER,32,sup006,2024-10-12,6
txn06446,ing047,2024-10-25,PURCHASE_ORDER,30,sup008,2024-10-21,4
txn06520,ing047,2024-11-02,PURCHASE_ORDER,33,sup006,2024-10-29,4
txn06610,ing047,2024-11-11,PURCHASE_ORDER,39,sup008,2024-11-05,6
txn06661,ing047,2024-11-16,PURCHASE_ORDER,36,sup006,2024-11-15,1
txn06756,ing047,2024-11-26,PURCHASE_ORDER,30,sup006,2024-11-19,7
txn06845,ing047,2024-12-05,PURCHASE_ORDER,30,sup006,2024-11-29,6
txn06922,ing047,2024-12-13,PURCHASE_ORDER,33,sup006,2024-12-08,5
txn06970,ing047,2024-12-18,PURCHASE_ORDER,30,sup006,2024-12-16,2
txn07060,ing047,2024-12-27,PURCHASE_ORDER,34,sup006,2024-12-21,6
txn07113,ing047,2025-01-01,PURCHASE_ORDER,31,sup008,2024-12-30,2
txn07181,ing047,2025-01-07,PURCHASE_ORDER,30,sup006,2025-01-05,2
txn07239,ing047,2025-01-13,PURCHASE_ORDER,35,sup008,2025-01-10,3
txn07327,ing047,2025-01-21,PURCHASE_ORDER,31,sup006,2025-01-17,4
txn07452,ing047,2025-02-01,PURCHASE_ORDER,39,sup008,2025-01-24,8
txn07524,ing047,2025-02-08,PURCHASE_ORDER,31,sup006,2025-02-05,3
txn07614,ing047,2025-02-17,PURCHASE_ORDER,30,sup008,2025-02-11,6
txn07723,ing047,2025-02-27,PURCHASE_ORDER,32,sup006,2025-02-21,6
txn07798,ing047,2025-03-06,PURCHASE_ORDER,32,sup008,2025-03-02,4
txn07892,ing047,2025-03-14,PURCHASE_ORDER,38,sup008,2025-03-10,4
txn07964,ing047,2025-03-21,PURCHASE_ORDER,35,sup006,2025-03-18,3
txn08034,ing047,2025-03-27,PURCHASE_ORDER,33,sup008,2025-03-24,3
txn08146,ing047,2025-04-06,PURCHASE_ORDER,32,sup006,2025-03-31,6
txn08227,ing047,2025-04-15,PURCHASE_ORDER,37,sup006,2025-04-09,6
txn08335,ing047,2025-04-26,PURCHASE_ORDER,33,sup008,2025-04-18,8
txn08430,ing047,2025-05-06,PURCHASE_ORDER,31,sup006,2025-04-30,6
txn08506,ing047,2025-05-14,PURCHASE_ORDER,35,sup008,2025-05-09,5
txn08556,ing047,2025-05-19,PURCHASE_ORDER,35,sup006,2025-05-18,1
txn08628,ing047,2025-05-26,PURCHASE_ORDER,32,sup008,2025-05-22,4
txn08717,ing047,2025-06-04,PURCHASE_ORDER,35,sup008,2025-05-30,5
txn08805,ing047,2025-06-12,PURCHASE_ORDER,31,sup006,2025-06-08,4
txn08873,ing047,2025-06-19,PURCHASE_ORDER,40,sup006,2025-06-15,4
txn08977,ing047,2025-06-30,PURCHASE_ORDER,48,sup006,2025-06-22,8
txn09054,ing047,2025-07-08,PURCHASE_ORDER,35,sup008,2025-07-03,5
txn09152,ing047,2025-07-17,PURCHASE_ORDER,31,sup006,2025-07-12,5
txn09256,ing047,2025-07-26,PURCHASE_ORDER,30,sup008,2025-07-20,6
txn09334,ing047,2025-08-03,PURCHASE_ORDER,31,sup008,2025-07-30,4
txn09387,ing047,2025-08-08,PURCHASE_ORDER,32,sup008,2025-08-07,1
txn09427,ing047,2025-08-12,PURCHASE_ORDER,31,sup006,2025-08-07,5
txn09537,ing047,2025-08-21,PURCHASE_ORDER,32,sup008,2025-08-15,6
txn09658,ing047,2025-09-02,PURCHASE_ORDER,31,sup006,2025-08-25,8
txn09704,ing047,2025-09-06,PURCHASE_ORDER,30,sup008,2025-09-05,1
txn09786,ing047,2025-09-15,PURCHASE_ORDER,31,sup008,2025-09-10,5
txn09902,ing047,2025-09-25,PURCHASE_ORDER,33,sup006,2025-09-19,6
txn10001,ing047,2025-10-05,PURCHASE_ORDER,33,sup008,2025-09-28,7
txn10076,ing047,2025-10-12,PURCHASE_ORDER,41,sup006,2025-10-09,3
txn10155,ing047,2025-10-19,PURCHASE_ORDER,32,sup006,2025-10-15,4
txn00048,ing048,2023-02-24,PURCHASE_ORDER,26,sup008,2023-02-21,3
txn00106,ing048,2023-03-01,PURCHASE_ORDER,20,sup006,2023-02-27,2
txn00123,ing048,2023-03-03,PURCHASE_ORDER,20,sup006,2023-02-27,4
txn00163,ing048,2023-03-07,PURCHASE_ORDER,19,sup006,2023-03-05,2
txn00214,ing048,2023-03-12,PURCHASE_ORDER,22,sup008,2023-03-09,3
txn00307,ing048,2023-03-21,PURCHASE_ORDER,20,sup006,2023-03-15,6
txn00359,ing048,2023-03-26,PURCHASE_ORDER,21,sup006,2023-03-23,3
txn00416,ing048,2023-03-31,PURCHASE_ORDER,19,sup008,2023-03-28,3
txn00490,ing048,2023-04-07,PURCHASE_ORDER,26,sup008,2023-04-03,4
txn00570,ing048,2023-04-14,PURCHASE_ORDER,27,sup006,2023-04-10,4
txn00621,ing048,2023-04-19,PURCHASE_ORDER,22,sup006,2023-04-16,3
txn00706,ing048,2023-04-27,PURCHASE_ORDER,27,sup008,2023-04-21,6
txn00747,ing048,2023-05-01,PURCHASE_ORDER,21,sup006,2023-04-30,1
txn00814,ing048,2023-05-07,PURCHASE_ORDER,21,sup006,2023-05-03,4
txn00842,ing048,2023-05-10,PURCHASE_ORDER,26,sup006,2023-05-09,1
txn00903,ing048,2023-05-16,PURCHASE_ORDER,21,sup008,2023-05-12,4
txn00928,ing048,2023-05-19,PURCHASE_ORDER,20,sup006,2023-05-12,7
txn01001,ing048,2023-05-26,PURCHASE_ORDER,23,sup006,2023-05-21,5
txn01064,ing048,2023-06-01,PURCHASE_ORDER,23,sup008,2023-05-28,4
txn01134,ing048,2023-06-07,PURCHASE_ORDER,19,sup008,2023-06-04,3
txn01175,ing048,2023-06-11,PURCHASE_ORDER,20,sup008,2023-06-10,1
txn01207,ing048,2023-06-14,PURCHASE_ORDER,21,sup008,2023-06-10,4
txn01267,ing048,2023-06-19,PURCHASE_ORDER,25,sup006,2023-06-17,2
txn01298,ing048,2023-06-22,PURCHASE_ORDER,21,sup006,2023-06-21,1
txn01369,ing048,2023-06-29,PURCHASE_ORDER,24,sup008,2023-06-24,5
txn01402,ing048,2023-07-02,PURCHASE_ORDER,23,sup008,2023-06-24,8
txn01459,ing048,2023-07-08,PURCHASE_ORDER,23,sup006,2023-07-05,3
txn01511,ing048,2023-07-12,PURCHASE_ORDER,28,sup008,2023-07-10,2
txn01561,ing048,2023-07-16,PURCHASE_ORDER,22,sup006,2023-07-15,1
txn01601,ing048,2023-07-20,PURCHASE_ORDER,20,sup008,2023-07-18,2
txn01637,ing048,2023-07-23,PURCHASE_ORDER,27,sup008,2023-07-18,5
txn01666,ing048,2023-07-26,PURCHASE_ORDER,26,sup006,2023-07-23,3
txn01722,ing048,2023-07-31,PURCHASE_ORDER,24,sup006,2023-07-28,3
